OrderID,Product,Platform,City,Quantity,TotalAmount,OrderDate
ORD100341,iPhone 13,Amazon,Giza,3,42032.46,2024-07-09
ORD100342,Adidas Running Shoes,Souq,Giza,1,17861.4,2024-02-11
ORD100343,Adidas Running Shoes,Jumia,Riyadh,1,8788.27,2024-07-24
ORD100344,Xiaomi Redmi Note 12,Souq,Giza,5,61207.0,2024-03-13
ORD100345,HP Pavilion Laptop,Souq,Riyadh,5,23794.35,2024-01-18
ORD100346,T-shirt Cotton,Jumia,Dubai,5,64006.9,2024-07-31
ORD100347,HP Pavilion Laptop,Jumia,Riyadh,4,24201.2,2024-10-31
ORD100348,Dell Inspiron 3501,Amazon,Riyadh,3,15222.24,2024-07-22
ORD100349,Nike Air Max,Amazon,Riyadh,5,1443.4,2024-11-14
ORD100350,Nike Air Max,Souq,Casablanca,2,30004.86,2024-12-14
ORD100351,Xiaomi Redmi Note 12,Jumia,Alexandria,3,32661.84,2024-03-16
ORD100352,Bluetooth Headset,Amazon,Giza,2,8470.14,2024-03-07
ORD100353,Xiaomi Redmi Note 12,Souq,Dubai,1,3578.64,2024-10-20
ORD100354,T-shirt Cotton,Amazon,Dubai,1,16066.49,2024-11-22
ORD100355,Nike Air Max,Jumia,Giza,2,29275.14,2024-03-12
ORD100356,Bluetooth Headset,Jumia,Riyadh,2,23715.3,2024-11-19
ORD100357,Dell Inspiron 3501,Jumia,Dubai,1,16708.48,2024-02-20
ORD100358,Nike Air Max,Souq,Cairo,1,16846.13,2024-11-04
ORD100359,Dell Inspiron 3501,Souq,Cairo,1,16702.13,2024-06-15
ORD100360,Xiaomi Redmi Note 12,Jumia,Giza,3,46309.95,2024-05-18
ORD100361,Dell Inspiron 3501,Souq,Giza,1,2853.64,2024-07-31
ORD100362,iPhone 13,Souq,Cairo,4,2562.68,2024-02-09
ORD100363,Bluetooth Headset,Jumia,Giza,2,37703.3,2024-08-18
ORD100364,Nike Air Max,Souq,Dubai,5,15215.55,2024-09-10
ORD100365,Adidas Running Shoes,Jumia,Dubai,3,24071.88,2024-12-06
ORD100366,Dell Inspiron 3501,Souq,Cairo,4,24903.28,2024-05-12
ORD100367,Nike Air Max,Jumia,Cairo,3,19110.99,2024-01-23
ORD100368,Nike Air Max,Jumia,Riyadh,3,30494.07,2024-06-16
ORD100369,iPhone 13,Souq,Casablanca,5,1127.3,2024-01-03
ORD100370,Bluetooth Headset,Souq,Cairo,3,30495.36,2024-08-12
ORD100371,Bluetooth Headset,Amazon,Cairo,1,6436.71,2024-09-17
ORD100372,Adidas Running Shoes,Amazon,Cairo,2,30953.1,2024-08-09
ORD100373,T-shirt Cotton,Jumia,Cairo,2,21622.74,2024-02-25
ORD100374,Xiaomi Redmi Note 12,Souq,Dubai,5,59556.5,2024-02-08
ORD100375,HP Pavilion Laptop,Amazon,Alexandria,2,18031.94,2024-09-11
ORD100376,HP Pavilion Laptop,Souq,Riyadh,4,64264.92,2024-11-17
ORD100377,Nike Air Max,Jumia,Casablanca,4,62292.88,2024-07-21
ORD100378,T-shirt Cotton,Jumia,Cairo,3,40925.82,2024-08-08
ORD100379,HP Pavilion Laptop,Souq,Giza,4,66619.64,2024-09-16
ORD100380,Bluetooth Headset,Amazon,Cairo,4,47475.44,2024-10-29
ORD100381,Nike Air Max,Souq,Alexandria,1,3831.68,2024-08-20
ORD100382,Xiaomi Redmi Note 12,Souq,Dubai,1,9957.56,2024-09-06
ORD100383,T-shirt Cotton,Souq,Cairo,1,3286.82,2024-05-16
ORD100384,Smartwatch FitPro,Amazon,Casablanca,2,31487.94,2024-05-30
ORD100385,Adidas Running Shoes,Souq,Cairo,5,14488.45,2024-10-22
ORD100386,T-shirt Cotton,Souq,Casablanca,4,13373.44,2024-03-27
ORD100387,Bluetooth Headset,Jumia,Alexandria,1,10992.72,2024-05-17
ORD100388,Xiaomi Redmi Note 12,Souq,Riyadh,2,30267.78,2024-08-21
ORD100389,T-shirt Cotton,Jumia,Alexandria,1,8409.42,2024-06-23
ORD100390,Smartwatch FitPro,Souq,Casablanca,3,46545.21,2024-06-21
ORD100391,Adidas Running Shoes,Jumia,Riyadh,2,27915.76,2024-03-18
ORD100392,HP Pavilion Laptop,Jumia,Giza,1,7052.52,2024-01-29
ORD100393,Xiaomi Redmi Note 12,Jumia,Cairo,1,12575.83,2024-01-05
ORD100394,T-shirt Cotton,Souq,Dubai,4,23813.4,2024-11-18
ORD100395,Adidas Running Shoes,Souq,Riyadh,2,38464.52,2024-03-07
ORD100396,Bluetooth Headset,Jumia,Casablanca,4,13900.24,2024-01-24
ORD100397,Adidas Running Shoes,Souq,Giza,4,22724.2,2024-01-06
ORD100398,Xiaomi Redmi Note 12,Amazon,Riyadh,1,2477.75,2024-06-23
ORD100399,Smartwatch FitPro,Amazon,Cairo,4,48070.6,2024-08-12
ORD100400,Smartwatch FitPro,Jumia,Riyadh,2,33345.82,2024-09-23
ORD100401,HP Pavilion Laptop,Amazon,Giza,5,15250.05,2024-04-30
ORD100402,Dell Inspiron 3501,Souq,Casablanca,5,67168.8,2024-09-04
ORD100403,T-shirt Cotton,Jumia,Casablanca,5,72789.4,2024-09-06
ORD100404,Adidas Running Shoes,Amazon,Dubai,4,52726.04,2024-09-25
ORD100405,Samsung Galaxy A14,Amazon,Alexandria,3,1530.09,2024-10-16
ORD100406,Samsung Galaxy A14,Souq,Dubai,2,36949.7,2024-06-02
ORD100407,HP Pavilion Laptop,Jumia,Dubai,4,71954.48,2024-04-02
ORD100408,Xiaomi Redmi Note 12,Amazon,Cairo,5,83404.1,2024-12-17
ORD100409,Xiaomi Redmi Note 12,Souq,Riyadh,5,56017.45,2024-06-10
ORD100410,HP Pavilion Laptop,Souq,Giza,3,59834.55,2024-03-27
ORD100411,Dell Inspiron 3501,Amazon,Alexandria,2,28793.12,2024-02-27
ORD100412,Nike Air Max,Amazon,Alexandria,4,26754.56,2024-04-11
ORD100413,Dell Inspiron 3501,Jumia,Giza,4,16612.32,2024-11-14
ORD100414,iPhone 13,Souq,Alexandria,4,44351.92,2024-09-10
ORD100415,Xiaomi Redmi Note 12,Jumia,Alexandria,5,24540.0,2024-09-05
ORD100416,HP Pavilion Laptop,Jumia,Cairo,5,46612.1,2024-06-24
ORD100417,Adidas Running Shoes,Amazon,Riyadh,4,36680.08,2024-08-07
ORD100418,HP Pavilion Laptop,Souq,Alexandria,4,53845.4,2024-10-16
ORD100419,iPhone 13,Jumia,Riyadh,3,56590.71,2024-04-18
ORD100420,Adidas Running Shoes,Amazon,Casablanca,2,28487.18,2024-06-19
ORD100421,Adidas Running Shoes,Souq,Dubai,3,36431.52,2024-02-07
ORD100422,Xiaomi Redmi Note 12,Amazon,Casablanca,3,29793.3,2024-06-17
ORD100423,Smartwatch FitPro,Amazon,Dubai,1,10408.52,2024-05-18
ORD100424,Nike Air Max,Jumia,Giza,4,52919.28,2024-09-12
ORD100425,Smartwatch FitPro,Amazon,Cairo,5,85484.75,2024-05-01
ORD100426,Nike Air Max,Jumia,Cairo,1,3260.31,2024-01-16
ORD100427,Adidas Running Shoes,Jumia,Casablanca,4,75532.04,2024-09-04
ORD100428,Samsung Galaxy A14,Jumia,Dubai,3,10717.29,2024-10-16
ORD100429,Xiaomi Redmi Note 12,Souq,Alexandria,5,19153.05,2024-04-02
ORD100430,HP Pavilion Laptop,Souq,Casablanca,3,11405.55,2024-03-18
ORD100431,Bluetooth Headset,Amazon,Casablanca,5,18859.7,2024-08-08
ORD100432,Dell Inspiron 3501,Amazon,Riyadh,3,53096.76,2024-09-23
ORD100433,Nike Air Max,Jumia,Giza,5,75938.45,2024-12-08
ORD100434,Samsung Galaxy A14,Amazon,Riyadh,2,26917.4,2024-06-07
ORD100435,Nike Air Max,Souq,Alexandria,4,9229.8,2024-10-27
ORD100436,Nike Air Max,Jumia,Casablanca,4,14659.64,2024-04-15
ORD100437,Bluetooth Headset,Jumia,Dubai,3,4359.63,2024-12-04
ORD100438,T-shirt Cotton,Amazon,Riyadh,3,26993.52,2024-07-24
ORD100439,T-shirt Cotton,Jumia,Riyadh,3,41480.4,2024-09-06
ORD100440,Bluetooth Headset,Amazon,Alexandria,1,9502.33,2024-01-25
ORD100441,HP Pavilion Laptop,Amazon,Alexandria,3,58914.84,2024-04-29
ORD100442,HP Pavilion Laptop,Jumia,Alexandria,5,99868.15,2024-01-14
ORD100443,T-shirt Cotton,Souq,Casablanca,5,59026.7,2024-09-13
ORD100444,Samsung Galaxy A14,Jumia,Alexandria,3,49922.91,2024-01-29
ORD100445,Xiaomi Redmi Note 12,Souq,Dubai,3,12148.32,2024-12-02
ORD100446,Nike Air Max,Jumia,Cairo,4,20840.0,2024-07-16
ORD100447,Nike Air Max,Jumia,Riyadh,2,3704.9,2024-04-14
ORD100448,Dell Inspiron 3501,Amazon,Cairo,4,43126.64,2024-12-15
ORD100449,iPhone 13,Souq,Riyadh,1,4042.91,2024-11-08
ORD100450,Samsung Galaxy A14,Souq,Casablanca,5,11094.5,2024-12-13
ORD100451,HP Pavilion Laptop,Jumia,Dubai,5,11268.75,2024-05-09
ORD100452,HP Pavilion Laptop,Souq,Alexandria,1,19978.64,2024-11-13
ORD100453,Nike Air Max,Souq,Dubai,4,43381.52,2024-03-09
ORD100454,Xiaomi Redmi Note 12,Jumia,Dubai,4,75969.08,2024-02-07
ORD100455,Samsung Galaxy A14,Jumia,Cairo,1,8378.99,2024-07-07
ORD100456,Samsung Galaxy A14,Souq,Casablanca,3,36812.58,2024-09-09
ORD100457,Nike Air Max,Amazon,Riyadh,4,72712.04,2024-07-01
ORD100458,Adidas Running Shoes,Amazon,Alexandria,3,9524.67,2024-05-26
ORD100459,Adidas Running Shoes,Jumia,Riyadh,2,28401.72,2024-07-04
ORD100460,Smartwatch FitPro,Souq,Cairo,1,16422.82,2024-10-18
ORD100461,T-shirt Cotton,Amazon,Casablanca,2,29131.68,2024-06-30
ORD100462,HP Pavilion Laptop,Jumia,Dubai,2,12043.28,2024-03-14
ORD100463,Nike Air Max,Souq,Casablanca,4,20108.24,2024-05-12
ORD100464,Xiaomi Redmi Note 12,Amazon,Casablanca,4,6699.2,2024-07-13
ORD100465,Samsung Galaxy A14,Amazon,Dubai,2,21343.9,2024-09-04
ORD100466,Samsung Galaxy A14,Jumia,Cairo,3,48556.35,2024-10-02
ORD100467,HP Pavilion Laptop,Amazon,Cairo,5,1823.85,2024-02-24
ORD100468,Dell Inspiron 3501,Souq,Alexandria,5,33321.85,2024-06-09
ORD100469,T-shirt Cotton,Jumia,Cairo,1,11249.5,2024-08-26
ORD100470,Bluetooth Headset,Souq,Giza,1,2431.37,2024-10-27
ORD100471,Nike Air Max,Amazon,Alexandria,5,86730.4,2024-06-20
ORD100472,Nike Air Max,Jumia,Giza,1,169.2,2024-10-02
ORD100473,iPhone 13,Souq,Cairo,3,3675.24,2024-10-23
ORD100474,Dell Inspiron 3501,Amazon,Giza,5,56397.1,2024-10-03
ORD100475,Smartwatch FitPro,Souq,Giza,5,6628.1,2024-04-13
ORD100476,T-shirt Cotton,Jumia,Dubai,1,11522.44,2024-04-28
ORD100477,Smartwatch FitPro,Amazon,Giza,3,34151.58,2024-09-11
ORD100478,Nike Air Max,Souq,Giza,1,5124.09,2024-06-22
ORD100479,T-shirt Cotton,Jumia,Dubai,2,18139.0,2024-02-12
ORD100480,Adidas Running Shoes,Jumia,Riyadh,3,44783.64,2024-03-21
ORD100481,HP Pavilion Laptop,Jumia,Alexandria,4,11484.48,2024-05-26
ORD100482,Nike Air Max,Jumia,Riyadh,2,38795.74,2024-06-09
ORD100483,T-shirt Cotton,Amazon,Cairo,2,211.18,2024-01-20
ORD100484,Smartwatch FitPro,Amazon,Alexandria,4,48844.52,2024-10-13
ORD100485,Smartwatch FitPro,Souq,Riyadh,3,4606.71,2024-06-23
ORD100486,Bluetooth Headset,Souq,Riyadh,2,4731.76,2024-08-25
ORD100487,HP Pavilion Laptop,Souq,Casablanca,2,8756.04,2024-11-13
ORD100488,Samsung Galaxy A14,Souq,Cairo,4,9247.04,2024-07-01
ORD100489,iPhone 13,Jumia,Casablanca,3,59857.23,2024-07-30
ORD100490,Dell Inspiron 3501,Souq,Riyadh,1,2811.81,2024-04-18
ORD100491,HP Pavilion Laptop,Jumia,Riyadh,4,57720.76,2024-01-26
ORD100492,HP Pavilion Laptop,Jumia,Alexandria,4,75472.0,2024-02-02
ORD100493,Smartwatch FitPro,Jumia,Alexandria,4,14549.64,2024-10-17
ORD100494,T-shirt Cotton,Amazon,Riyadh,4,58269.48,2024-09-10
ORD100495,Dell Inspiron 3501,Jumia,Alexandria,4,11114.8,2024-08-18
ORD100496,iPhone 13,Souq,Cairo,2,25366.34,2024-09-12
ORD100497,iPhone 13,Souq,Riyadh,3,19733.25,2024-07-16
ORD100498,Xiaomi Redmi Note 12,Jumia,Riyadh,3,13817.76,2024-08-14
ORD100499,Dell Inspiron 3501,Jumia,Cairo,2,12493.62,2024-05-31
ORD100500,Adidas Running Shoes,Amazon,Dubai,1,10260.59,2024-07-01
ORD100501,HP Pavilion Laptop,Jumia,Riyadh,2,31878.84,2024-03-19
ORD100502,HP Pavilion Laptop,Amazon,Alexandria,5,27560.05,2024-02-14
ORD100503,iPhone 13,Souq,Cairo,4,20168.76,2024-03-01
ORD100504,Smartwatch FitPro,Amazon,Casablanca,5,26168.7,2024-02-24
ORD100505,Nike Air Max,Jumia,Alexandria,2,28729.96,2024-02-22
ORD100506,Bluetooth Headset,Jumia,Alexandria,5,641.05,2024-08-31
ORD100507,Nike Air Max,Souq,Giza,1,1458.76,2024-12-26
ORD100508,Nike Air Max,Jumia,Cairo,2,32688.7,2024-10-31
ORD100509,Dell Inspiron 3501,Jumia,Giza,3,7247.88,2024-08-18
ORD100510,Smartwatch FitPro,Amazon,Dubai,2,34879.6,2024-12-03
ORD100511,Samsung Galaxy A14,Amazon,Cairo,3,49945.8,2024-07-10
ORD100512,HP Pavilion Laptop,Jumia,Giza,2,28994.76,2024-07-26
ORD100513,HP Pavilion Laptop,Souq,Dubai,4,3916.6,2024-10-10
ORD100514,Dell Inspiron 3501,Amazon,Cairo,4,55364.84,2024-06-04
ORD100515,Xiaomi Redmi Note 12,Jumia,Alexandria,3,42185.25,2024-06-26
ORD100516,iPhone 13,Jumia,Giza,5,23284.4,2024-12-14
ORD100517,Nike Air Max,Amazon,Casablanca,5,37665.0,2024-01-01
ORD100518,Adidas Running Shoes,Amazon,Giza,3,4504.74,2024-03-03
ORD100519,HP Pavilion Laptop,Souq,Cairo,5,27492.75,2024-05-15
ORD100520,Bluetooth Headset,Amazon,Dubai,3,17685.69,2024-02-04
ORD100521,Samsung Galaxy A14,Jumia,Dubai,3,42179.13,2024-06-24
ORD100522,Bluetooth Headset,Amazon,Casablanca,5,91716.4,2024-07-28
ORD100523,Samsung Galaxy A14,Souq,Alexandria,3,39956.94,2024-12-10
ORD100524,Samsung Galaxy A14,Jumia,Cairo,2,24403.36,2024-01-10
ORD100525,Nike Air Max,Jumia,Giza,3,7642.62,2024-02-01
ORD100526,Nike Air Max,Amazon,Giza,4,72364.24,2024-08-03
ORD100527,Dell Inspiron 3501,Amazon,Giza,3,41795.01,2024-04-29
ORD100528,T-shirt Cotton,Amazon,Alexandria,5,1892.55,2024-02-22
ORD100529,iPhone 13,Souq,Giza,1,10120.22,2024-04-30
ORD100530,Adidas Running Shoes,Jumia,Alexandria,1,17042.85,2024-09-05
ORD100531,iPhone 13,Amazon,Dubai,5,66825.7,2024-10-12
ORD100532,Smartwatch FitPro,Souq,Riyadh,5,9084.35,2024-09-30
ORD100533,iPhone 13,Jumia,Casablanca,4,53937.16,2024-01-21
ORD100534,Bluetooth Headset,Amazon,Riyadh,3,40278.54,2024-10-10
ORD100535,Smartwatch FitPro,Jumia,Dubai,5,86791.4,2024-06-07
ORD100536,Xiaomi Redmi Note 12,Amazon,Riyadh,1,4949.21,2024-05-13
ORD100537,HP Pavilion Laptop,Jumia,Dubai,3,6837.75,2024-04-11
ORD100538,Dell Inspiron 3501,Amazon,Casablanca,1,6733.77,2024-01-10
ORD100539,Adidas Running Shoes,Souq,Cairo,2,30186.64,2024-02-11
ORD100540,Xiaomi Redmi Note 12,Jumia,Riyadh,5,4547.05,2024-11-30
ORD100541,Dell Inspiron 3501,Jumia,Giza,4,77934.84,2024-03-23
ORD100542,Adidas Running Shoes,Jumia,Cairo,5,73786.4,2024-10-10
ORD100543,iPhone 13,Souq,Giza,2,8888.3,2024-08-22
ORD100544,Samsung Galaxy A14,Amazon,Alexandria,2,36578.6,2024-12-22
ORD100545,Smartwatch FitPro,Souq,Cairo,4,61042.52,2024-11-02
ORD100546,Nike Air Max,Amazon,Giza,2,35345.6,2024-11-27
ORD100547,T-shirt Cotton,Amazon,Cairo,1,2944.59,2024-11-09
ORD100548,Nike Air Max,Amazon,Dubai,4,64066.84,2024-09-19
ORD100549,Xiaomi Redmi Note 12,Souq,Cairo,3,41642.79,2024-08-23
ORD100550,iPhone 13,Amazon,Riyadh,2,3979.92,2024-11-26
ORD100551,T-shirt Cotton,Souq,Casablanca,4,1063.84,2024-08-01
ORD100552,Samsung Galaxy A14,Souq,Riyadh,4,58132.4,2024-01-03
ORD100553,iPhone 13,Jumia,Alexandria,4,49874.08,2024-01-22
ORD100554,iPhone 13,Jumia,Riyadh,3,50192.58,2024-09-15
ORD100555,iPhone 13,Jumia,Riyadh,5,94861.6,2024-11-21
ORD100556,Adidas Running Shoes,Souq,Riyadh,4,18383.32,2024-02-02
ORD100557,iPhone 13,Jumia,Dubai,2,18342.24,2024-02-08
ORD100558,Samsung Galaxy A14,Amazon,Dubai,3,22687.41,2024-12-22
ORD100559,HP Pavilion Laptop,Souq,Cairo,4,19013.8,2024-05-10
ORD100560,HP Pavilion Laptop,Souq,Giza,3,48982.29,2024-05-06
ORD100561,Xiaomi Redmi Note 12,Jumia,Casablanca,1,7422.19,2024-04-25
ORD100562,Xiaomi Redmi Note 12,Amazon,Cairo,2,19956.18,2024-01-25
ORD100563,iPhone 13,Amazon,Riyadh,5,57333.5,2024-10-30
ORD100564,Dell Inspiron 3501,Jumia,Casablanca,4,17091.72,2024-06-27
ORD100565,Dell Inspiron 3501,Souq,Casablanca,5,61856.85,2024-04-18
ORD100566,Nike Air Max,Amazon,Riyadh,4,9387.04,2024-02-19
ORD100567,Smartwatch FitPro,Jumia,Alexandria,1,2323.82,2024-05-09
ORD100568,Smartwatch FitPro,Amazon,Cairo,2,28212.1,2024-06-02
ORD100569,T-shirt Cotton,Jumia,Casablanca,4,44059.0,2024-06-06
ORD100570,Adidas Running Shoes,Amazon,Alexandria,1,12394.93,2024-06-14
ORD100571,Dell Inspiron 3501,Souq,Giza,4,28031.56,2024-04-08
ORD100572,HP Pavilion Laptop,Amazon,Giza,3,35840.94,2024-02-07
ORD100573,iPhone 13,Souq,Dubai,3,11422.44,2024-10-30
ORD100574,Xiaomi Redmi Note 12,Souq,Riyadh,4,18175.28,2024-08-30
ORD100575,Xiaomi Redmi Note 12,Jumia,Alexandria,3,51935.43,2024-12-15
ORD100576,Xiaomi Redmi Note 12,Amazon,Alexandria,4,16977.56,2024-07-11
ORD100577,T-shirt Cotton,Souq,Alexandria,3,22039.86,2024-01-07
ORD100578,Smartwatch FitPro,Souq,Casablanca,3,44818.62,2024-01-15
ORD100579,T-shirt Cotton,Amazon,Dubai,1,9299.64,2024-11-25
ORD100580,Smartwatch FitPro,Souq,Cairo,1,19679.76,2024-10-29
ORD100581,Samsung Galaxy A14,Souq,Riyadh,4,39364.04,2024-07-19
ORD100582,Smartwatch FitPro,Jumia,Casablanca,2,27833.34,2024-02-25
ORD100583,iPhone 13,Jumia,Casablanca,2,9140.04,2024-05-14
ORD100584,T-shirt Cotton,Amazon,Dubai,3,41029.38,2024-10-23
ORD100585,Samsung Galaxy A14,Amazon,Giza,3,2536.35,2024-06-28
ORD100586,Adidas Running Shoes,Amazon,Giza,1,11900.56,2024-04-15
ORD100587,Xiaomi Redmi Note 12,Souq,Riyadh,5,75474.3,2024-05-24
ORD100588,Nike Air Max,Amazon,Dubai,5,42194.75,2024-12-20
ORD100589,HP Pavilion Laptop,Jumia,Cairo,1,12686.17,2024-09-20
ORD100590,Samsung Galaxy A14,Amazon,Giza,5,88537.95,2024-03-09
ORD100591,Smartwatch FitPro,Souq,Giza,2,4765.68,2024-03-21
ORD100592,iPhone 13,Souq,Casablanca,3,34203.75,2024-01-09
ORD100593,Nike Air Max,Souq,Alexandria,1,2905.23,2024-02-17
ORD100594,Samsung Galaxy A14,Amazon,Casablanca,1,5282.81,2024-01-21
ORD100595,Dell Inspiron 3501,Amazon,Dubai,2,10888.22,2024-12-25
ORD100596,Nike Air Max,Souq,Giza,4,12255.72,2024-11-15
ORD100597,HP Pavilion Laptop,Jumia,Dubai,2,13978.82,2024-10-19
ORD100598,Dell Inspiron 3501,Jumia,Giza,3,16904.61,2024-07-14
ORD100599,T-shirt Cotton,Jumia,Giza,2,10496.0,2024-06-19
ORD100600,Xiaomi Redmi Note 12,Jumia,Giza,3,50913.21,2024-07-15
ORD100601,Adidas Running Shoes,Jumia,Casablanca,2,36038.08,2024-08-22
ORD100602,Samsung Galaxy A14,Souq,Dubai,5,21281.85,2024-10-30
ORD100603,Smartwatch FitPro,Jumia,Casablanca,5,43284.9,2024-11-02
ORD100604,Samsung Galaxy A14,Amazon,Cairo,3,16164.33,2024-09-18
ORD100605,T-shirt Cotton,Souq,Giza,4,69805.04,2024-05-19
ORD100606,iPhone 13,Amazon,Cairo,1,4147.54,2024-05-09
ORD100607,Nike Air Max,Amazon,Alexandria,5,78941.45,2024-08-25
ORD100608,Dell Inspiron 3501,Souq,Casablanca,5,30728.0,2024-02-17
ORD100609,Smartwatch FitPro,Souq,Riyadh,3,17164.77,2024-01-20
ORD100610,Xiaomi Redmi Note 12,Jumia,Cairo,3,58198.02,2024-01-03
ORD100611,iPhone 13,Jumia,Alexandria,4,7029.8,2024-08-28
ORD100612,Nike Air Max,Jumia,Casablanca,5,55959.55,2024-08-12
ORD100613,Adidas Running Shoes,Souq,Riyadh,3,16777.14,2024-04-21
ORD100614,Adidas Running Shoes,Amazon,Giza,5,90789.65,2024-04-29
ORD100615,Dell Inspiron 3501,Amazon,Cairo,1,19097.05,2024-05-05
ORD100616,Samsung Galaxy A14,Amazon,Riyadh,1,6594.49,2024-02-20
ORD100617,Nike Air Max,Souq,Riyadh,4,75746.68,2024-06-16
ORD100618,Nike Air Max,Jumia,Dubai,4,60867.48,2024-01-23
ORD100619,Xiaomi Redmi Note 12,Souq,Casablanca,2,21558.88,2024-11-13
ORD100620,HP Pavilion Laptop,Souq,Riyadh,1,18698.7,2024-07-12
ORD100621,Samsung Galaxy A14,Amazon,Alexandria,5,70134.15,2024-06-05
ORD100622,Nike Air Max,Amazon,Alexandria,1,8110.1,2024-08-07
ORD100623,Smartwatch FitPro,Amazon,Dubai,3,15799.74,2024-03-29
ORD100624,Dell Inspiron 3501,Jumia,Dubai,3,42738.0,2024-04-16
ORD100625,T-shirt Cotton,Amazon,Cairo,5,22909.2,2024-04-21
ORD100626,Nike Air Max,Amazon,Riyadh,3,16846.53,2024-12-01
ORD100627,HP Pavilion Laptop,Jumia,Cairo,2,9435.06,2024-11-21
ORD100628,T-shirt Cotton,Souq,Giza,2,35358.08,2024-08-07
ORD100629,Adidas Running Shoes,Jumia,Riyadh,4,51985.88,2024-07-13
ORD100630,Adidas Running Shoes,Souq,Dubai,3,35854.2,2024-08-16
ORD100631,Xiaomi Redmi Note 12,Amazon,Dubai,2,18361.6,2024-10-27
ORD100632,Nike Air Max,Jumia,Riyadh,5,61754.7,2024-11-24
ORD100633,T-shirt Cotton,Amazon,Alexandria,4,42962.28,2024-06-01
ORD100634,T-shirt Cotton,Souq,Cairo,5,85091.1,2024-12-11
ORD100635,T-shirt Cotton,Amazon,Riyadh,5,90452.55,2024-03-04
ORD100636,Adidas Running Shoes,Amazon,Giza,4,20024.68,2024-04-25
ORD100637,Bluetooth Headset,Souq,Casablanca,1,1994.58,2024-02-14
ORD100638,Samsung Galaxy A14,Amazon,Dubai,4,14082.4,2024-04-06
ORD100639,Adidas Running Shoes,Jumia,Riyadh,1,8991.99,2024-08-02
ORD100640,Samsung Galaxy A14,Jumia,Casablanca,3,52664.85,2024-10-22
ORD100641,Smartwatch FitPro,Souq,Riyadh,3,7183.98,2024-02-25
ORD100642,Dell Inspiron 3501,Amazon,Dubai,3,14200.02,2024-09-04
ORD100643,Bluetooth Headset,Souq,Alexandria,1,3948.49,2024-08-02
ORD100644,Samsung Galaxy A14,Souq,Alexandria,5,46660.35,2024-11-07
ORD100645,Samsung Galaxy A14,Jumia,Riyadh,3,39019.41,2024-02-09
ORD100646,Smartwatch FitPro,Jumia,Alexandria,3,40656.81,2024-08-11
ORD100647,Dell Inspiron 3501,Jumia,Alexandria,4,16450.88,2024-06-29
ORD100648,Samsung Galaxy A14,Souq,Cairo,4,12461.4,2024-01-20
ORD100649,Xiaomi Redmi Note 12,Amazon,Riyadh,1,1834.8,2024-05-04
ORD100650,iPhone 13,Jumia,Casablanca,4,72528.36,2024-07-26
ORD100651,Bluetooth Headset,Jumia,Casablanca,4,77232.68,2024-05-11
ORD100652,Bluetooth Headset,Jumia,Cairo,1,9622.26,2024-03-20
ORD100653,iPhone 13,Amazon,Casablanca,1,6221.99,2024-06-29
ORD100654,Xiaomi Redmi Note 12,Souq,Riyadh,1,13160.09,2024-05-25
ORD100655,iPhone 13,Souq,Dubai,1,8709.64,2024-09-11
ORD100656,Bluetooth Headset,Jumia,Cairo,5,30895.25,2024-07-24
ORD100657,Smartwatch FitPro,Souq,Dubai,3,56166.66,2024-01-13
ORD100658,Samsung Galaxy A14,Souq,Cairo,4,4879.32,2024-05-03
ORD100659,iPhone 13,Souq,Giza,1,4361.94,2024-11-06
ORD100660,T-shirt Cotton,Amazon,Riyadh,3,33742.47,2024-05-27
ORD100661,Smartwatch FitPro,Jumia,Dubai,2,16271.68,2024-06-24
ORD100662,Dell Inspiron 3501,Amazon,Alexandria,5,72546.85,2024-08-02
ORD100663,iPhone 13,Souq,Cairo,3,53395.44,2024-02-06
ORD100664,HP Pavilion Laptop,Jumia,Giza,5,28719.25,2024-04-12
ORD100665,Nike Air Max,Souq,Cairo,2,35202.3,2024-01-21
ORD100666,HP Pavilion Laptop,Jumia,Cairo,4,75891.44,2024-01-02
ORD100667,Dell Inspiron 3501,Jumia,Riyadh,3,38743.86,2024-06-10
ORD100668,HP Pavilion Laptop,Jumia,Riyadh,4,62449.56,2024-05-01
ORD100669,HP Pavilion Laptop,Amazon,Cairo,3,6897.39,2024-05-28
ORD100670,HP Pavilion Laptop,Souq,Alexandria,2,35899.26,2024-01-07
ORD100671,Dell Inspiron 3501,Amazon,Dubai,5,49329.95,2024-02-03
ORD100672,Nike Air Max,Amazon,Giza,3,11938.35,2024-11-03
ORD100673,Samsung Galaxy A14,Amazon,Casablanca,4,45135.44,2024-05-07
ORD100674,iPhone 13,Amazon,Cairo,1,13255.83,2024-10-31
ORD100675,Samsung Galaxy A14,Amazon,Alexandria,5,8469.4,2024-07-24
ORD100676,Samsung Galaxy A14,Jumia,Riyadh,4,25664.48,2024-12-23
ORD100677,Bluetooth Headset,Jumia,Cairo,5,55618.55,2024-08-27
ORD100678,T-shirt Cotton,Jumia,Alexandria,2,10077.56,2024-03-14
ORD100679,Samsung Galaxy A14,Souq,Riyadh,4,34654.8,2024-06-24
ORD100680,Adidas Running Shoes,Amazon,Giza,2,24703.62,2024-03-11
ORD100681,Nike Air Max,Amazon,Cairo,1,14702.26,2024-07-23
ORD100682,Smartwatch FitPro,Souq,Casablanca,5,93462.35,2024-06-11
